197	87	38	18
197	85	33	20
197	86	33	19
197	87	33	19
197	87	32	19
199	86	31	19
199	85	32	19
197	86	35	19
198	85	34	19
200	86	31	20
199	86	33	20
200	86	32	20
197	86	33	19
197	85	34	19
196	86	34	18
197	86	34	18
197	85	32	20
195	86	33	19
196	85	32	19
195	85	31	18
195	86	32	19
195	85	32	19
195	86	32	18
194	86	33	19
194	86	32	20
195	87	32	20
194	87	31	19
194	87	31	19
197	87	28	20
193	86	31	20
194	86	31	19
194	86	30	19
194	86	32	20
193	86	32	20
193	86	33	20
194	86	31	20
195	85	31	20
194	85	30	20
195	85	30	21
195	85	32	20
194	85	31	20
192	85	32	20
193	86	31	20
193	85	31	20
192	84	32	20
192	84	32	20
193	85	32	19
190	85	32	20
191	84	32	21
190	86	33	20
189	86	33	20
190	86	32	21
188	86	33	21
188	87	35	20
187	87	35	19
185	88	34	19
186	88	34	19
186	88	34	20
187	87	32	20
189	88	30	20
187	87	30	20
186	87	31	19
186	88	31	20
185	87	33	19
183	88	35	19
185	88	32	19
184	88	34	18
184	89	33	19
184	89	32	18
184	90	33	19
184	89	32	19
184	90	32	19
184	89	32	19
184	89	32	19
183	89	33	19
184	88	33	19
185	89	33	19
185	89	32	18
185	89	31	19
184	89	34	20
185	91	34	20
186	91	33	20
185	90	33	20
183	91	37	20
185	93	35	20
184	92	34	20
183	94	34	19
183	94	35	19
183	93	33	20
184	93	33	20
185	93	33	19
186	92	33	20
187	93	35	20
190	92	31	20
190	92	31	20
191	92	31	20
190	92	32	20
187	93	32	20
186	94	35	19
187	94	34	19
186	93	34	19
186	93	35	19
187	93	35	19
185	92	37	20
187	91	34	21
186	91	35	20
186	92	35	19
186	90	37	20
186	90	35	20
186	89	34	20
185	89	36	21
184	90	36	20
185	88	36	21
186	89	36	21
186	90	35	20
186	88	35	21
186	88	36	21
186	88	36	21
187	86	38	21
185	88	36	20
185	87	35	20
185	86	35	21
184	88	36	20
184	89	36	19
185	89	34	20
185	89	35	19
185	90	33	20
185	90	33	19
186	90	33	20
185	92	35	19
183	92	34	19
184	92	35	19
183	91	35	19
182	92	35	20
184	91	35	20
183	91	34	20
183	90	33	20
183	90	34	20
183	90	36	19
183	88	35	21
182	86	38	21
183	87	38	21
184	89	37	20
185	89	36	20
186	88	35	20
184	88	34	21
184	88	34	22
183	87	35	21
184	88	34	20
185	87	35	20
184	87	34	20
184	88	33	20
184	88	35	21
183	88	34	21
183	89	35	20
183	88	35	22
183	87	35	22
182	86	36	21
184	85	35	22
182	86	35	21
183	86	35	20
183	86	36	21
182	86	36	21
183	85	34	22
182	86	34	21
182	85	34	21
182	85	34	21
183	85	33	21
184	86	33	20
185	86	35	20
185	87	35	20
186	86	35	20
187	86	34	20
188	86	34	20
187	86	35	21
187	85	35	22
187	86	35	21
186	84	36	22
186	85	36	21
186	85	35	21
186	85	35	21
186	84	35	22
186	85	36	21
187	84	35	22
188	85	35	21
187	85	35	20
188	85	35	20
189	86	35	20
189	85	35	21
190	84	35	22
190	85	35	21
190	85	34	21
190	85	36	21
189	85	35	21
189	84	34	21
190	84	34	20
191	84	35	20
191	83	35	21
191	84	35	20
193	83	34	22
191	83	34	23
191	84	34	21
189	82	36	22
190	83	35	22
190	83	35	22
188	83	36	21
188	83	36	21
189	84	36	22
189	84	36	21
189	85	35	21
189	84	36	21
186	83	36	22
188	83	36	22
187	83	37	23
187	83	38	23
183	83	39	21
186	82	37	22
186	82	36	21
187	82	35	22
186	81	37	22
187	82	36	22
187	80	36	23
188	80	36	23
189	80	35	23
187	80	35	23
187	81	37	22
188	80	36	23
187	80	37	22
187	80	37	22
187	80	38	22
188	82	37	21
188	82	37	21
188	82	37	22
190	83	37	22
190	83	38	22
191	82	37	22
189	83	40	22
190	82	39	22
191	80	38	23
191	81	39	23
191	80	40	22
191	80	41	22
191	79	42	22
193	80	41	21
192	79	41	23
193	80	40	22
194	79	40	24
191	81	41	24
192	80	39	24
192	82	39	23
190	81	41	23
189	81	40	23
187	81	43	24
187	80	42	24
187	81	43	24
188	81	45	24
188	82	45	23
189	82	44	24
190	81	42	24
191	81	42	25
192	81	42	24
193	82	43	24
195	81	42	24
195	81	45	24
198	80	42	24
199	79	42	23
199	78	44	24
201	78	43	23
201	77	43	24
201	74	47	26
205	75	46	24
205	75	45	24
205	73	46	25
205	74	47	25
207	74	46	24
205	75	47	24
205	75	46	24
209	76	45	23
206	75	46	25
207	76	44	24
209	76	43	25
210	76	43	24
208	76	43	25
210	76	42	25
208	76	45	25
211	76	42	24
208	77	43	24
208	75	44	25
206	74	46	25
204	73	48	25
204	74	48	25
204	74	47	25
204	74	47	25
204	74	48	26
203	74	48	27
200	73	49	28
200	74	51	27
199	75	48	26
200	75	48	26
201	77	46	24
202	77	45	24
204	75	43	26
201	76	46	25
201	75	45	25
199	75	48	25
202	74	46	25
199	72	47	27
200	73	48	26
199	71	48	27
199	71	49	28
200	72	47	28
200	70	49	29
200	71	48	30
200	71	49	29
200	73	51	29
200	71	50	30
201	70	50	29
202	70	47	30
201	70	49	29
201	70	48	29
202	68	49	30
203	67	49	31
203	70	48	28
202	70	51	27
201	67	53	31
202	69	51	29
202	70	50	28
202	72	51	29
202	73	50	27
201	73	53	28
200	71	51	30
201	71	50	29
201	72	52	28
199	70	54	30
199	71	54	28
203	71	49	28
201	71	51	28
205	72	47	30
203	73	48	28
202	74	50	27
200	71	52	29
202	72	50	30
200	74	51	29
200	73	52	28
199	73	53	29
199	74	52	28
199	74	52	28
197	73	54	30
198	73	52	29
198	72	53	30
197	73	51	28
197	73	52	28
194	72	51	29
194	71	52	30
193	70	53	30
194	73	52	29
193	73	50	29
192	73	52	29
192	72	51	30
193	73	52	28
192	74	52	28
191	72	51	30
191	73	51	29
190	75	52	28
191	74	51	30
189	76	52	28
189	75	52	29
189	75	54	29
188	75	55	30
188	77	53	29
187	78	53	28
186	79	55	28
187	79	54	28
186	79	55	30
186	80	56	29
187	80	54	29
184	79	56	30
186	79	55	30
182	79	58	30
183	81	56	31
181	81	58	30
180	81	59	30
181	81	59	31
180	82	59	31
180	84	59	30
181	85	58	29
180	85	58	30
179	84	59	29
179	85	58	29
179	84	58	30
181	84	57	31
180	84	57	30
182	85	56	29
180	84	58	31
181	85	58	30
183	85	57	30
184	84	58	29
185	86	57	30
183	87	61	30
184	86	60	30
185	85	58	30
185	84	58	31
188	84	57	31
189	83	59	31
190	82	56	31
189	81	60	31
189	81	61	31
191	80	58	31
188	80	59	30
186	81	61	31
186	80	59	32
186	82	63	30
186	82	61	30
188	81	61	31
186	81	63	30
184	79	65	31
188	81	64	31
189	80	63	31
189	81	61	31
188	78	64	31
189	78	63	32
188	78	62	33
188	78	61	33
188	78	61	32
188	77	62	32
186	79	64	31
189	80	63	32
188	82	63	32
187	81	64	33
189	82	63	32
185	83	66	32
183	81	67	34
182	82	68	34
184	83	67	33
183	82	68	34
181	83	69	34
178	82	70	34
178	82	70	35
180	81	68	34
178	81	70	33
178	82	67	34
175	80	69	34
177	81	65	35
177	81	65	33
175	79	67	34
176	80	66	34
175	78	66	36
177	79	64	34
177	79	65	34
178	78	65	34
176	79	67	34
177	78	67	35
179	80	67	34
181	80	67	34
181	82	68	33
182	81	66	34
183	80	65	35
184	80	65	35
181	80	69	36
183	80	69	36
182	81	67	37
184	80	68	35
184	79	68	37
183	79	70	37
184	78	69	38
184	78	68	38
184	79	67	38
185	78	65	37
184	77	66	39
180	77	69	40
182	76	67	38
181	75	66	39
180	75	66	38
180	74	68	39
179	75	72	38
179	74	70	39
179	75	65	39
178	75	67	37
177	75	68	37
176	75	67	37
174	75	71	37
173	75	71	37
172	73	71	39
170	75	73	38
167	74	74	38
169	73	72	39
169	74	72	38
168	73	72	38
168	75	71	37
170	72	70	38
168	72	73	37
169	72	71	37
172	73	69	36
173	70	69	38
173	71	68	37
176	71	68	37
177	70	69	38
175	71	71	36
177	71	71	36
178	70	69	36
178	71	69	36
177	70	67	36
175	70	66	36
174	70	68	36
172	69	68	37
170	71	69	35
168	71	68	37
169	72	68	37
167	71	70	37
166	72	71	36
166	72	71	35
167	71	69	36
169	70	67	36
167	69	69	36
168	70	70	36
168	70	68	36
169	71	68	36
168	70	70	36
166	70	71	37
169	72	69	35
167	71	70	37
164	72	72	36
169	71	68	36
169	70	68	36
169	72	69	35
170	70	68	36
171	70	69	36
172	69	69	35
173	68	67	36
173	68	68	36
171	69	68	35
170	68	69	36
173	67	67	36
172	67	67	36
172	66	68	36
171	66	69	36
173	64	69	37
175	65	68	35
173	65	69	35
174	64	67	36
174	63	68	36
175	62	68	36
175	61	68	36
175	61	68	35
176	61	69	35
178	63	67	34
177	62	67	34
176	63	67	35
177	62	67	36
176	62	68	35
181	62	66	34
179	62	68	35
181	62	66	34
182	62	67	34
183	62	68	35
184	61	67	36
186	62	66	35
184	63	68	35
185	62	66	35
185	64	66	33
186	65	66	33
185	67	67	33
184	67	67	35
185	66	67	35
185	68	67	35
185	67	66	35
186	68	66	35
182	66	67	34
184	67	68	34
182	66	68	35
181	66	67	35
179	67	68	35
179	67	68	35
179	68	67	34
179	67	68	35
180	68	68	35
180	68	68	36
181	69	66	35
181	70	65	35
180	69	66	35
179	70	67	35
177	69	68	35
178	67	67	36
176	68	67	35
175	68	69	35
173	70	67	34
170	70	69	35
169	71	64	35
167	70	65	35
166	71	64	34
165	71	65	34
165	70	64	33
167	70	63	33
168	69	63	34
167	71	64	32
169	70	63	33
168	69	64	36
171	69	61	33
168	67	63	35
170	69	62	33
171	68	63	33
172	69	60	34
172	70	62	33
172	69	62	33
172	69	61	34
170	70	62	32
172	70	62	31
174	70	61	32
174	70	61	32
175	72	61	31
175	72	61	31
177	71	58	30
177	70	59	31
176	69	58	31
175	67	59	31
175	68	59	30
175	68	59	31
175	69	58	31
175	71	59	32
175	71	55	32
174	71	57	31
173	71	59	31
171	73	60	31
173	72	57	31
173	72	58	32
173	73	57	31
171	73	59	31
170	74	56	31
169	74	55	32
168	75	55	31
168	75	55	31
167	76	56	30
168	76	54	30
167	79	55	29
167	79	59	30
166	80	53	29
167	81	54	28
166	83	53	28
166	81	53	28
165	82	53	29
165	82	53	28
166	85	53	27
165	85	53	28
164	86	54	27
163	87	55	28
163	89	55	27
165	89	55	27
164	91	53	27
164	91	51	27
164	92	51	28
164	95	51	27
163	96	49	26
164	96	48	27
162	98	46	26
161	98	49	26
163	100	45	27
160	101	47	27
162	102	47	26
161	101	45	26
161	101	45	26
161	103	46	27
162	103	46	26
163	104	46	26
163	104	45	26
164	105	44	26
163	107	45	25
163	108	46	25
163	108	43	25
161	109	46	25
161	111	45	25
161	111	45	25
161	113	45	25
161	113	45	24
159	114	46	24
159	115	47	24
158	116	46	24
157	116	47	24
157	117	46	23
158	116	45	24
158	117	45	24
159	117	45	24
159	118	42	24
159	119	42	24
161	119	42	24
160	120	43	24
160	121	42	23
160	122	44	22
161	122	40	22
161	123	40	23
161	124	40	23
163	124	40	22
162	124	40	23
162	124	40	23
165	124	38	23
164	125	37	22
164	125	39	22
165	125	38	21
165	125	39	21
166	124	37	22
167	124	37	22
168	125	37	22
167	125	37	22
164	127	41	21
