32	60	68	78
37	61	66	80
43	67	66	79
50	75	67	78
58	78	67	79
68	81	62	78
76	82	64	78
87	86	62	76
97	90	60	78
110	93	57	78
119	95	56	78
127	94	56	80
132	92	58	78
136	89	57	76
140	85	58	75
145	84	57	74
151	81	57	74
157	78	57	74
167	74	57	73
180	74	56	73
197	74	56	72
212	73	57	72
229	73	58	71
245	74	56	71
260	73	57	72
276	73	55	73
287	72	55	71
296	70	54	71
297	69	55	70
297	68	54	70
291	68	54	70
281	68	53	71
267	68	53	72
252	65	55	74
240	64	57	75
225	66	58	73
207	66	61	75
192	71	61	74
182	79	59	72
175	81	55	73
165	86	56	71
155	90	56	67
146	90	58	70
137	92	61	72
134	91	60	77
129	93	59	78
126	93	58	77
122	91	59	77
118	89	61	76
114	88	63	77
112	88	66	76
114	89	67	78
124	87	65	81
137	88	62	79
157	86	59	76
178	86	57	72
192	84	59	71
214	83	61	82
230	82	59	84
247	80	55	75
263	80	54	71
276	78	55	73
289	73	55	75
300	70	57	74
308	68	56	72
313	66	57	72
313	63	58	74
309	63	60	75
300	64	61	79
285	68	62	83
267	72	65	87
245	76	69	93
215	81	81	95
194	84	83	102
174	83	92	93
149	85	78	87
129	83	82	92
102	78	91	96
84	71	91	98
63	65	94	97
48	61	90	100
25	58	97	97
4	66	99	90
0	71	77	101
-2	73	75	83
-1	78	66	76
0	79	60	78
0	74	63	89
0	69	72	92
1	65	77	87
3	72	77	87
7	64	75	92
5	72	81	88
11	66	79	94
19	69	78	89
28	71	80	85
39	76	77	83
42	78	78	84
56	80	74	91
68	85	74	105
74	84	83	111
94	90	78	96
115	94	76	92
130	96	75	90
156	96	70	87
179	99	79	78
198	103	82	83
220	102	75	88
244	103	71	91
272	107	73	87
293	109	69	85
313	108	69	80
328	103	72	79
343	102	68	77
351	98	65	78
355	93	61	80
355	89	68	84
349	83	72	88
338	76	75	95
324	72	79	97
306	69	85	102
290	67	87	105
278	69	91	104
272	73	89	106
267	78	91	106
258	79	93	107
258	80	88	107
261	79	82	112
251	82	88	110
242	83	93	105
213	80	111	104
194	76	105	104
177	79	118	96
164	76	102	87
160	78	82	78
165	78	84	79
174	84	119	94
195	75	94	116
210	78	85	110
230	89	77	101
243	95	73	93
250	96	70	88
251	99	69	83
251	101	67	81
246	101	68	82
234	105	74	82
224	105	80	82
212	104	84	83
215	102	77	85
222	95	65	90
227	91	61	95
235	82	62	104
246	81	62	98
267	84	56	76
281	86	55	74
295	84	54	72
304	77	56	74
309	71	57	74
312	67	56	68
312	65	58	64
311	65	57	65
306	67	58	72
301	73	59	75
293	83	61	87
284	95	64	92
276	100	67	92
274	102	69	94
269	97	75	94
252	90	84	95
239	80	96	103
229	74	93	94
218	71	90	93
206	69	93	84
209	67	93	89
214	65	91	93
204	67	96	90
180	73	111	93
169	80	107	95
153	89	126	90
149	94	136	90
160	94	124	95
167	93	112	94
172	90	102	89
171	88	97	87
185	90	82	88
192	90	76	84
198	90	72	73
201	86	67	66
205	82	65	63
216	78	68	71
224	73	63	69
219	70	62	68
222	70	59	71
224	71	63	74
225	70	70	78
227	73	70	75
224	77	71	73
222	77	71	74
222	82	72	74
225	78	73	75
229	75	77	78
240	70	78	86
256	66	79	100
276	67	70	103
283	66	72	106
266	65	89	101
254	68	94	95
238	72	95	92
236	74	98	99
245	78	94	107
249	78	80	108
243	80	74	109
221	80	82	105
204	79	85	98
186	79	87	97
169	89	85	84
157	96	73	82
149	103	68	83
151	108	65	79
155	106	66	83
160	100	68	80
168	93	69	77
179	85	67	76
189	76	63	78
204	66	61	83
219	60	61	87
231	55	61	84
240	55	60	82
245	60	61	77
245	65	62	76
