16	88	19	51
17	87	19	52
18	87	20	52
20	87	19	52
21	87	20	51
23	87	19	52
25	86	20	54
25	86	22	53
27	86	21	53
28	86	22	54
30	87	23	53
31	88	22	52
31	89	22	51
33	89	22	52
36	90	20	52
38	91	19	50
39	91	19	51
40	91	19	51
42	91	20	51
44	91	19	51
46	90	19	54
47	90	19	52
49	90	20	54
50	89	21	54
53	90	21	54
54	90	22	52
54	90	22	52
56	90	22	52
59	90	20	51
60	90	20	52
62	90	19	51
64	89	19	52
66	88	19	51
68	88	19	50
70	88	19	52
72	87	20	54
73	88	22	52
74	88	20	50
75	88	19	50
77	94	19	54
75	97	21	56
68	98	20	57
70	101	21	56
61	103	21	56
81	93	20	58
120	117	22	57
116	120	21	56
112	119	23	60
110	120	23	59
107	113	25	63
105	112	24	66
97	94	24	65
98	86	23	64
100	87	22	59
102	88	20	56
105	87	20	53
105	90	21	62
103	90	22	64
93	112	22	62
90	115	23	59
86	116	23	59
85	118	22	61
83	116	22	63
81	118	21	61
79	120	21	59
76	121	21	57
75	121	21	58
73	121	20	55
71	123	20	55
69	123	19	54
67	123	19	51
65	123	19	53
63	123	19	52
60	123	20	53
57	124	22	55
54	124	23	55
52	125	23	55
51	126	22	56
50	126	21	56
49	125	21	57
46	124	20	53
43	125	19	55
42	123	19	58
40	124	19	58
37	123	20	59
33	123	20	59
30	121	20	61
29	121	20	60
27	120	21	61
24	122	21	57
22	122	22	57
20	124	23	58
20	124	22	56
16	124	20	55
13	123	19	56
12	123	19	55
9	123	18	55
7	122	19	54
4	122	19	53
2	122	20	56
1	120	20	60
0	109	20	70
0	125	18	57
0	127	17	51
0	127	15	47
0	131	14	39
-3	143	14	29
-3	148	10	29
-4	153	11	23
-5	158	12	24
-6	163	14	23
-3	165	15	24
-4	165	15	24
-5	165	15	25
-4	165	17	24
-6	164	15	26
-5	162	15	26
-5	164	16	25
-5	164	15	26
-6	162	14	25
-6	165	13	25
-5	166	14	24
-6	166	13	25
-6	166	13	25
-6	169	13	24
-6	172	13	24
-6	174	13	23
-6	176	12	23
-6	179	12	21
-5	183	11	20
-5	186	11	20
-5	189	11	20
-3	197	12	19
-2	199	12	18
-2	200	12	18
-2	200	11	17
-2	200	11	17
-1	200	11	17
-1	199	11	17
-1	199	11	17
-1	200	11	17
-1	200	11	17
-1	199	11	16
-1	198	11	17
-1	200	11	17
-1	199	11	16
-1	199	10	17
-1	199	10	16
-1	200	10	16
-1	198	10	16
0	199	10	16
0	199	10	17
-1	199	10	17
0	200	10	16
0	199	10	17
0	199	10	17
0	199	10	17
0	200	10	17
-1	200	10	17
-1	198	10	16
0	199	10	16
0	199	10	16
0	199	10	16
0	199	10	16
-1	199	10	16
-1	200	10	17
-1	200	10	17
-1	198	10	16
-1	199	11	16
-1	198	10	17
-1	199	11	17
0	198	11	17
0	199	11	17
-2	201	11	16
-2	200	11	16
