177	51	21	129
161	48	39	127
160	37	43	134
162	42	40	127
162	44	39	131
161	32	40	142
160	48	40	126
160	45	40	128
161	36	41	136
164	39	38	133
163	39	39	132
166	43	36	127
166	50	34	122
164	39	35	134
164	49	35	117
167	56	31	111
168	53	30	116
164	55	33	119
163	54	34	119
162	50	35	118
160	49	37	121
160	49	38	116
161	48	37	120
159	55	36	111
160	48	36	119
153	61	40	108
159	61	38	105
162	61	33	105
156	62	37	99
161	60	33	108
158	66	34	103
156	64	34	105
157	66	33	104
156	64	33	114
160	66	30	108
161	61	34	115
160	63	35	117
162	78	31	97
164	86	29	101
162	80	33	104
159	86	34	98
157	89	36	97
155	81	39	104
158	74	39	112
157	72	44	109
158	73	43	110
157	75	43	105
157	82	42	98
157	82	40	97
158	82	41	102
159	85	42	102
157	82	47	102
155	86	48	99
157	83	44	107
156	86	44	107
157	90	40	103
153	91	44	99
153	93	51	93
156	89	51	97
156	89	48	102
156	86	49	105
158	86	47	103
158	84	45	107
157	80	45	108
157	82	44	111
157	77	43	119
159	77	41	116
156	77	41	126
155	77	46	124
152	78	50	122
158	67	58	125
159	59	76	111
161	71	78	101
163	61	71	104
162	68	72	101
159	75	64	102
157	74	62	103
160	82	62	92
156	77	78	89
156	71	83	81
156	74	79	79
161	76	62	83
163	75	60	79
161	76	55	84
163	72	55	87
162	72	63	83
161	67	61	86
164	67	60	87
159	63	55	92
160	60	53	94
152	60	61	84
144	59	69	74
150	55	63	70
154	59	60	93
144	61	65	66
136	60	77	59
138	61	74	59
147	65	67	63
139	65	76	54
141	59	74	62
138	55	78	63
132	53	83	63
138	40	77	76
143	38	69	78
145	45	69	74
155	36	52	84
154	36	50	86
144	53	60	65
150	53	56	64
152	51	58	67
156	48	64	73
155	51	77	67
157	50	73	63
153	49	75	58
150	53	68	47
152	59	66	48
149	61	67	36
149	58	70	40
150	60	72	51
152	60	67	61
159	58	52	68
162	56	46	79
166	51	36	88
166	46	35	84
167	41	35	89
167	43	38	81
164	47	40	81
154	43	53	77
148	45	59	75
149	51	60	57
136	57	78	45
130	60	86	40
141	58	79	41
141	60	75	38
133	53	81	43
145	44	71	55
146	34	65	70
150	31	60	78
158	26	51	89
161	28	46	90
159	29	46	89
155	43	46	78
164	30	43	92
163	38	49	82
157	46	63	71
157	47	67	68
154	48	73	66
153	53	78	55
153	60	82	47
152	64	78	51
153	68	79	48
154	66	72	55
152	67	65	43
156	66	62	55
158	66	60	61
165	66	47	72
164	61	47	73
168	61	43	84
172	63	39	83
168	64	44	83
164	69	53	70
160	67	57	70
157	73	62	60
148	78	68	51
140	80	78	53
136	83	80	48
134	90	83	35
137	90	81	39
140	88	79	43
143	81	72	52
147	77	67	58
156	78	56	64
164	70	44	80
164	74	42	76
161	69	42	78
164	75	36	72
161	81	38	73
161	82	44	73
157	81	52	70
151	78	60	73
151	92	70	44
153	87	68	48
152	90	65	43
149	95	63	45
148	99	65	46
147	100	65	50
151	101	61	66
152	99	53	72
155	97	50	81
154	98	50	78
153	101	66	67
151	101	71	66
147	100	75	70
140	101	89	67
131	99	98	66
124	99	106	62
118	100	115	58
108	100	122	59
105	101	126	57
99	102	132	55
98	102	132	54
100	102	132	53
103	102	126	55
108	99	122	61
109	95	118	69
115	91	111	77
117	88	107	83
118	83	104	89
121	80	99	99
127	76	95	105
130	72	87	112
136	71	83	119
141	69	77	119
142	68	74	115
145	67	70	114
