82	218	69	73
89	215	57	89
89	218	62	84
84	223	73	78
89	222	75	75
96	222	72	79
100	221	72	83
115	219	63	101
120	214	63	108
121	214	64	107
132	212	58	109
133	220	64	105
142	216	74	105
139	227	70	96
148	227	70	90
150	230	73	87
151	230	66	90
161	234	60	90
166	227	58	101
169	228	59	93
174	230	59	94
178	229	62	96
180	232	64	92
186	233	57	91
191	234	56	88
195	236	55	86
198	236	55	87
202	238	57	84
201	241	64	79
201	242	75	75
206	239	68	78
209	239	67	80
214	233	65	95
220	230	61	107
219	229	66	110
226	231	62	104
237	228	54	105
244	232	50	100
247	229	50	103
252	228	49	104
254	225	50	112
253	228	53	104
254	228	54	102
257	216	48	119
257	212	49	125
264	206	47	124
279	206	43	122
291	207	41	120
299	207	43	124
294	209	49	121
289	205	52	123
284	204	56	124
277	206	60	119
275	209	58	118
269	209	61	119
257	208	69	115
249	210	72	114
248	201	74	127
246	211	73	110
246	213	75	103
235	217	82	100
228	216	83	95
204	219	90	97
203	223	84	101
215	221	63	106
219	217	56	100
211	215	57	106
203	219	63	95
189	224	75	85
201	217	60	99
188	203	64	104
185	207	63	85
180	198	59	93
172	200	58	107
166	201	59	102
158	202	65	104
149	200	70	123
141	202	74	120
138	201	76	119
139	200	72	125
136	207	73	117
134	211	71	113
142	206	60	109
138	207	61	106
138	206	59	114
135	205	57	117
136	205	53	109
134	205	50	112
131	202	52	117
127	197	54	119
119	203	59	116
118	203	59	116
124	204	59	114
124	201	56	123
108	205	75	117
87	207	86	95
76	207	81	90
107	198	76	103
150	173	59	85
