40	199	61	103
42	195	57	113
42	196	57	112
41	195	58	111
41	195	57	109
40	194	57	111
40	194	57	110
40	193	56	112
39	191	57	112
39	190	57	112
39	188	56	113
38	186	56	113
38	183	58	114
37	180	58	113
37	175	58	114
36	168	59	114
36	163	59	112
38	155	59	114
38	146	60	114
40	141	61	115
42	134	62	116
43	122	62	121
48	113	61	120
49	108	63	120
52	107	66	117
54	102	67	119
59	99	67	114
63	87	68	122
70	84	68	126
78	76	68	130
86	75	67	130
93	71	66	132
102	65	65	134
112	61	66	135
123	56	66	133
132	52	67	135
140	47	67	139
151	44	65	136
159	43	67	142
169	40	67	145
179	40	66	145
190	37	67	146
200	37	67	145
208	36	65	144
217	36	64	144
223	37	65	141
231	39	64	138
238	42	64	128
246	43	62	128
252	46	61	127
258	48	60	125
262	49	60	129
265	51	61	129
270	52	60	131
274	53	60	132
277	54	60	135
282	54	59	137
287	60	58	132
290	67	59	131
292	73	60	131
295	78	62	128
300	84	62	129
303	88	62	128
306	92	64	130
311	97	66	130
317	101	65	128
322	107	62	126
327	111	63	125
333	119	62	122
338	122	63	125
342	130	62	122
347	133	62	129
351	143	61	126
357	149	60	126
360	156	60	125
364	161	60	128
365	167	60	127
369	171	59	129
370	180	59	126
372	185	59	126
373	191	59	124
373	197	58	121
372	201	58	119
373	204	57	118
372	204	56	117
371	204	56	118
371	205	55	116
371	206	56	114
370	205	56	113
370	204	54	113
370	201	54	114
370	200	54	115
371	196	55	117
371	194	55	116
371	190	56	117
373	186	56	119
373	182	57	119
374	178	57	120
375	173	58	122
375	167	60	125
375	161	61	126
374	154	63	128
373	150	64	128
372	145	65	128
372	140	64	130
368	133	65	132
365	130	65	131
362	127	63	130
357	124	64	132
352	121	64	134
346	119	65	131
341	117	65	133
334	116	66	129
326	115	68	132
319	115	68	134
311	113	67	138
301	112	70	146
295	112	69	140
290	112	67	144
285	113	65	146
277	110	65	148
271	111	66	150
266	110	66	152
260	111	67	150
254	113	67	155
249	114	70	155
243	116	70	154
239	118	71	159
235	121	72	162
232	124	73	161
228	124	73	159
225	126	75	155
224	129	73	157
222	131	74	154
222	135	74	156
222	139	74	155
225	143	74	154
227	147	73	148
229	147	73	149
234	150	73	149
240	152	71	143
245	152	70	145
250	155	67	141
256	152	67	141
261	152	67	142
267	148	66	142
271	148	66	143
277	148	65	143
284	152	64	140
288	156	64	136
293	160	63	131
298	162	63	129
304	163	62	127
308	166	60	125
312	167	60	123
316	170	59	123
319	171	58	118
322	174	57	118
322	174	57	119
325	176	56	116
326	177	57	115
328	179	57	115
330	178	57	113
330	178	57	113
333	177	58	113
335	176	59	113
337	176	60	112
340	173	59	115
344	171	57	116
346	171	58	118
350	170	57	117
355	168	58	119
359	166	58	121
363	166	59	122
368	164	60	124
371	166	60	124
375	165	59	124
379	165	59	124
384	166	57	122
387	162	58	124
391	163	58	122
394	162	59	119
399	160	59	120
402	158	58	118
406	155	58	119
411	154	58	116
413	153	59	115
418	151	57	116
420	150	57	114
423	147	58	113
426	146	59	111
431	144	56	112
435	143	56	111
438	142	56	110
440	141	57	111
443	142	56	111
444	142	56	114
446	143	54	114
448	143	54	113
450	144	54	113
452	146	53	112
454	147	53	107
455	147	53	109
457	148	52	109
458	145	53	110
458	139	53	112
459	137	55	106
459	134	55	104
458	128	55	106
456	123	57	109
455	116	58	111
452	113	58	109
449	101	58	115
447	95	57	115
443	86	58	121
439	80	58	122
429	77	59	122
421	74	60	116
409	65	61	124
397	57	61	131
385	50	61	136
371	49	62	122
354	49	62	120
339	45	62	127
320	42	66	125
299	40	69	124
286	37	65	128
269	34	65	129
254	29	64	133
236	26	65	131
219	25	63	133
204	21	64	132
185	18	68	134
168	17	69	135
154	13	68	137
145	11	66	137
132	11	68	134
122	10	66	137
110	9	66	130
98	12	67	137
88	13	68	139
80	16	68	139
71	21	69	140
63	27	72	138
55	35	71	134
50	37	70	135
44	43	70	133
39	54	69	127
36	62	67	125
33	69	68	123
29	76	68	123
27	85	66	123
25	91	64	120
23	98	63	121
20	104	62	122
20	111	61	117
18	115	60	121
17	122	60	118
15	127	59	117
13	134	61	113
12	137	60	111
12	138	60	113
11	142	60	111
11	147	60	112
13	150	58	110
13	152	58	111
16	156	56	110
20	160	55	111
20	162	55	111
21	170	55	106
21	172	57	110
24	179	57	107
26	182	57	110
28	186	57	110
30	190	57	111
31	196	58	108
34	198	59	107
36	202	59	105
39	205	58	105
41	206	58	106
42	208	59	106
44	210	58	106
45	213	58	102
48	215	57	101
50	218	57	99
51	220	57	99
51	220	58	101
52	223	59	100
53	226	59	99
55	229	61	97
56	229	57	98
57	232	58	97
58	234	56	95
58	234	56	97
59	233	55	97
59	235	55	96
60	236	55	97
62	236	54	96
62	237	53	96
63	238	54	96
64	241	53	98
65	241	54	100
66	242	54	99
66	243	55	100
66	243	55	102
67	246	54	100
68	246	52	104
68	247	53	100
69	249	51	101
70	251	51	100
70	252	50	102
71	255	50	98
71	257	49	97
71	261	49	93
71	263	48	92
73	267	47	87
72	266	47	89
73	269	47	86
74	270	47	84
72	272	48	83
73	271	47	85
74	271	46	84
73	272	46	84
74	274	45	83
75	276	48	80
75	279	47	81
77	279	42	82
79	277	41	87
80	279	41	86
80	280	42	86
82	281	42	84
85	281	48	85
87	277	65	83
85	264	76	84
86	266	81	87
79	255	88	89
88	251	94	92
69	247	95	95
28	205	99	95
23	196	106	98
20	195	106	101
19	193	108	101
18	191	109	101
20	193	109	101
19	191	107	101
21	193	110	99
21	192	107	102
20	191	107	102
19	191	107	102
20	192	109	100
21	192	107	102
20	193	108	102
20	192	108	102
21	193	107	103
21	196	107	105
15	199	114	100
14	199	115	99
13	197	114	99
9	201	119	98
13	200	117	100
12	199	114	101
16	219	122	93
62	246	110	94
60	256	97	86
72	266	100	77
64	262	83	75
68	269	54	81
68	270	50	79
68	264	49	82
66	259	51	88
64	251	51	94
65	246	51	95
63	238	52	96
62	232	54	97
61	224	55	101
60	216	57	103
57	211	61	101
55	206	63	101
55	197	62	103
57	185	60	109
59	175	60	113
59	170	60	108
61	160	60	114
63	154	60	118
64	149	60	116
67	141	59	116
69	138	61	110
72	133	62	107
75	127	62	108
80	122	61	110
86	115	60	114
91	113	61	111
97	105	60	116
105	102	61	119
115	101	63	120
126	101	60	116
137	99	61	119
149	96	60	122
157	93	59	122
175	100	58	118
189	99	55	112
198	102	58	109
214	103	57	111
226	106	55	113
238	107	56	115
250	108	58	116
260	110	58	120
269	113	58	127
276	117	59	126
285	121	60	122
290	129	61	129
292	134	63	131
296	144	64	128
301	149	62	128
305	158	59	123
304	161	59	124
306	168	59	122
304	170	59	123
301	173	60	121
299	177	59	120
297	180	57	117
294	181	57	117
291	183	56	115
287	185	55	109
284	185	56	111
280	186	56	109
277	185	55	109
276	184	54	111
274	184	53	111
271	185	54	107
269	187	53	106
268	190	53	104
269	193	52	101
267	195	51	99
266	198	51	97
264	202	50	93
263	205	51	91
262	207	51	89
260	208	51	89
260	209	51	88
259	211	52	87
258	212	51	87
257	214	51	83
256	215	51	83
256	217	51	84
254	218	50	82
254	221	50	81
253	221	49	79
252	222	49	79
251	221	50	78
250	222	50	78
249	222	50	77
248	223	50	76
248	221	49	77
246	219	50	79
246	216	48	80
244	206	49	89
244	201	49	91
244	190	49	99
243	183	49	106
244	171	48	111
244	155	50	119
245	148	50	115
246	145	52	106
248	136	51	108
250	130	52	106
251	125	53	105
253	119	53	105
256	114	55	108
260	110	54	109
263	108	55	112
267	106	56	117
270	103	58	119
274	102	59	124
278	102	61	127
284	103	61	131
287	104	63	134
291	104	64	141
292	108	67	145
291	110	70	156
291	113	73	158
291	120	74	163
