1
128.2032,471.2690,26.3022,64.8566
135.4386,509.7625,25.3039,64.0085
152.9269,561.7684,25.8358,60.9006
155.7484,576.2310,26.5977,59.9914
153.4424,584.5183,28.2150,59.7445
153.6381,585.2910,26.1848,60.5790
155.2260,586.7098,25.1830,62.1393
157.3128,585.6517,28.3831,61.1196
157.2296,584.9631,30.5160,61.1816
160.4594,585.6431,29.8278,60.6733
161.2380,585.7441,29.0756,61.4329
159.8618,586.6742,30.4784,60.7432
161.9685,586.9095,32.5610,57.6868
162.6142,588.2440,31.3206,59.2826
163.3509,588.6573,30.0494,59.0451
165.2385,596.3389,32.1206,59.8986
164.7701,595.3142,29.7653,61.8427
163.7391,599.9768,28.5527,59.4964
163.3438,607.2992,25.2991,64.1324
159.8295,628.1053,25.3565,64.7688
161.9325,635.1447,24.9664,63.6390
168.3059,654.6857,26.3847,63.6964
179.8002,675.6307,26.2813,62.2899
194.8966,706.9681,29.9385,58.8494
214.0354,731.7398,32.2343,56.6343
235.1927,752.6137,39.9248,51.5560
268.1351,777.6116,39.3637,50.4659
311.2675,800.6586,45.9926,43.6843
342.2671,817.8976,59.3650,42.4421
378.1153,827.4676,51.9013,41.3740
398.3924,840.4813,38.1362,47.7545
409.8847,845.2905,34.2945,53.4322
410.7090,848.3002,37.3278,47.4582
412.1285,846.7395,38.0255,44.8301
415.9900,851.8194,41.9970,38.0211
421.8916,854.6061,43.2722,36.3155
443.7202,853.3717,59.0569,32.9574
478.0038,850.2766,65.0949,28.1841
518.2740,845.9052,64.0613,31.2733
555.8243,827.4454,55.1383,38.2347
584.4031,794.4832,37.0646,55.9043
586.4101,780.8037,29.1119,59.4820
587.2517,761.3849,30.0464,61.7190
583.0045,750.2693,26.8766,63.0434
573.7412,740.5303,25.7524,56.8605
565.2459,744.6547,28.8757,54.6946
564.8915,744.5791,28.9355,56.2805
562.5132,747.7773,30.6411,55.0096
562.9658,748.3561,30.2600,54.7282
559.9138,747.4844,34.7658,54.7229
563.3488,742.5945,32.6809,55.9018
563.7653,743.2612,32.2150,54.2725
565.2228,742.1096,30.4622,55.3523
570.2938,747.3765,28.2767,56.2141
572.1248,743.9286,27.1882,58.6783
574.8468,748.9207,25.4020,53.4690
570.1844,740.4955,27.6581,58.5502
565.6273,732.8911,28.6528,63.8220
564.2664,732.2922,30.3991,60.6983
563.8832,731.5118,29.6927,62.0993
563.5869,730.0139,28.8457,60.3043
559.8615,726.6226,29.1664,60.0672
560.1064,725.6599,29.2682,58.3414
559.9861,724.6494,31.2651,57.8036
556.8411,727.4263,35.6157,54.3928
555.8837,729.9288,39.5054,51.0508
554.8817,728.9811,38.7014,50.7102
555.1036,734.1170,40.0294,47.0765
552.6064,733.1350,41.8481,48.1440
554.2826,730.2983,36.8263,51.7066
554.3497,729.3448,35.6409,50.9471
560.0460,730.6069,29.7284,51.6991
561.9022,732.8682,28.3283,50.2323
556.9886,733.1999,33.9068,51.2240
554.3970,733.5858,35.3940,49.7440
551.0421,729.7493,34.8787,52.3623
550.0247,725.6107,32.4473,53.0459
548.2127,718.6010,32.3941,60.0565
540.4283,715.3027,38.8006,57.6438
539.3507,710.0045,36.9605,55.6044
539.3975,696.5709,29.7904,60.7065
537.2714,673.4866,27.1467,64.0305
537.4161,645.0212,27.6251,66.4909
547.4262,630.0942,30.6598,63.1167
548.9107,619.9374,40.0587,54.1984
574.2969,592.1148,50.9064,50.0532
600.5018,580.8837,45.9800,47.4978
610.0358,589.2224,51.9617,36.3022
623.3196,604.0771,59.4011,38.5913
658.2859,623.4254,55.0988,45.9790
694.6310,662.4307,51.9477,50.1238
713.4300,683.2301,35.4407,47.4264
718.6358,690.1734,38.0631,46.3759
720.8049,691.6269,35.0172,49.4087
723.3461,695.5594,31.9199,59.9233
720.7802,698.5762,31.4408,55.4293
721.2755,700.4315,33.0518,55.7038
723.4388,703.2267,33.2846,58.2802
723.1617,706.8459,31.9726,58.6905
720.6566,709.8944,28.2839,61.8955
714.0911,715.5502,24.3169,65.0317
703.3834,730.7281,25.1187,62.7723
688.4037,747.8448,26.2415,61.7957
671.5709,763.1042,29.0153,58.1093
646.2805,780.2496,33.7064,55.6987
632.4988,793.8075,36.7689,51.6151
626.3931,793.8806,39.1621,49.9716
624.1560,790.7158,40.5930,48.9147
616.4832,793.0294,40.9755,52.0726
614.0026,794.6129,37.8046,54.9301
599.0638,805.3145,40.6247,50.8001
589.7641,814.7932,34.3887,52.8779
561.3714,826.6810,48.2672,44.5123
529.7989,833.2316,56.9461,38.5270
506.3178,843.8192,46.0242,43.7826
500.2823,844.3667,38.2952,50.4171
497.6461,851.2632,34.4001,54.8120
487.8666,855.4005,38.1320,52.1837
487.1827,855.9581,37.3720,50.8410
484.9860,852.8340,40.2495,50.9479
478.8005,851.1844,47.5175,44.8333
471.4539,848.7549,55.3115,40.3111
462.5876,848.3636,49.2018,34.4761
446.9696,851.5157,55.9469,31.1011
431.6545,845.3502,53.9655,33.1529
456.4010,819.3932,44.8374,46.7192
2
0
0
0
0
1
318.7935,785.1032,51.6504,28.5091
314.8058,782.0664,52.7570,30.3350
319.8860,768.7864,44.1389,44.2726
328.7657,756.8939,37.5313,47.9588
342.0378,743.0854,33.9653,59.0432
380.6264,758.6058,53.6586,28.1947
2
0
0
0
0
1
475.2405,686.3373,36.4928,42.3167
477.2278,652.3215,31.4800,53.1366
471.7335,619.4406,36.5429,54.5050
458.4738,563.7747,39.0763,61.7442
438.0149,522.0788,44.6902,57.2256
405.5762,475.2694,47.1922,51.1174
371.0732,466.5349,40.5912,35.9215
349.0750,468.8010,44.5973,28.3308
320.0335,472.0855,48.9492,23.5907
311.4425,459.4189,39.8430,33.3461
309.3867,453.2490,38.1251,35.8633
299.7641,422.7478,38.9354,45.0567
284.0958,379.0783,37.1395,49.4275
270.7131,332.6433,37.3113,62.0952
255.0118,277.0338,35.2228,75.8373
247.2549,261.6012,41.4386,50.4435
249.6534,263.2849,44.3464,51.7950
258.2793,255.2526,39.4652,55.7575
273.3602,241.7681,35.9611,59.9492
288.5363,224.4585,41.7305,47.8463
310.7710,214.6760,45.8418,43.6228
323.5468,214.2645,42.1373,37.4665
337.2450,212.3609,43.5168,41.1048
339.1350,207.6225,41.2570,44.4682
328.9832,219.2479,33.3379,46.2667
318.1014,230.9510,34.9604,43.5214
305.7913,249.8182,40.2767,37.1732
283.2176,262.4374,43.1498,29.3304
261.1023,281.6207,48.5328,24.9047
237.5272,303.0270,43.1651,32.3315
209.2592,319.8127,43.9337,25.4918
203.0248,319.8166,38.1838,31.2876
204.8997,320.2982,36.4485,30.9277
210.4839,319.5647,33.4585,33.2124
