1
283.6176,83.9884,70.2877,226.3038
278.8759,85.2509,71.1731,226.4851
276.7545,85.8491,70.5034,226.1895
271.2796,87.7609,71.3392,219.6599
270.8517,86.1705,71.5053,221.9720
264.2456,90.5975,75.2064,215.0086
260.3731,90.1782,76.3641,219.7888
261.2271,90.5767,74.6944,216.9516
257.8977,91.4736,75.7691,217.7419
253.3042,92.4193,75.8238,221.1470
252.7211,92.1306,76.2078,219.1192
248.6659,88.8414,76.9023,222.5320
246.0831,92.5724,81.5913,216.2337
246.3295,93.3057,81.5089,215.8121
242.3170,90.5882,88.0892,219.3025
234.4565,99.3752,91.5728,206.3997
236.8467,100.2034,92.3069,208.7416
231.1548,101.5249,96.8714,206.1909
230.4716,101.8205,96.5196,206.2310
220.4957,99.3231,105.6710,203.9080
219.0461,97.9071,96.7095,204.5975
217.6579,102.8251,112.0568,203.1840
205.0908,106.4536,137.6900,210.3037
204.2726,100.9969,139.2067,212.2090
195.5462,107.5621,149.4347,209.0597
188.8002,97.0130,165.0591,218.2964
192.6446,99.0652,161.0911,214.5947
198.8403,95.5857,152.0837,217.0563
214.7019,86.0184,137.4476,227.1593
218.3022,86.2435,134.1693,225.4551
219.0733,84.9248,133.2146,227.5127
218.7152,94.8506,138.8981,225.2196
218.4469,95.0082,142.6880,222.7267
219.4938,96.4087,145.5171,219.5647
226.4012,108.2375,144.5179,207.2386
229.0204,112.5447,146.6369,202.9520
224.9090,105.9284,150.2814,207.4688
227.0883,105.8628,144.5648,207.2762
225.1943,101.5126,150.3399,212.7320
217.7938,103.8022,157.6665,209.2394
203.2023,101.7455,185.8842,208.3887
201.5762,101.4636,194.8750,210.5940
199.1981,92.7964,201.2287,219.8651
194.3976,107.0528,217.8074,198.2977
200.4127,106.6689,216.2630,200.7722
204.5876,96.6460,212.8009,210.8434
220.9083,72.1227,185.2534,233.4097
215.9445,77.1198,193.7297,229.3300
221.4090,69.9617,189.1504,235.4060
237.9829,64.1250,174.4252,236.6590
246.5110,66.0350,158.4804,232.8542
250.6297,62.2410,154.2043,237.3830
253.9060,76.9809,137.8528,226.7060
252.3244,80.1964,137.4021,222.3291
