1
331.8303,113.5198,82.9268,13.7217
321.3447,114.7644,90.2198,13.8222
313.5956,115.4634,87.0963,14.5153
304.8691,116.0077,85.7604,15.1108
298.5240,114.3734,85.4117,16.6733
292.3974,114.2646,82.2454,17.6488
287.4129,102.0390,69.7294,33.4255
287.5640,89.6419,57.1519,54.1663
283.9739,80.7140,52.4599,66.8235
281.3745,75.0369,50.8314,77.4627
278.3193,67.7875,51.0657,90.1915
275.2295,63.9919,50.3638,96.3684
272.1834,54.8010,50.6956,98.0413
268.3805,47.3766,51.9284,99.0057
268.5234,39.5017,45.7434,96.7649
267.4784,28.1409,43.2863,94.7311
267.1518,18.7530,39.1310,97.4922
268.1621,12.5284,39.1290,96.6833
265.3678,12.3716,40.9911,96.3870
263.9133,13.4022,41.6823,99.2064
259.8138,12.3655,46.0512,98.0056
261.2462,12.0407,47.7097,96.4110
265.3028,12.1116,46.9196,95.0274
266.0212,12.0199,51.7929,91.5053
265.7622,11.9160,57.1685,85.4823
265.9725,9.7352,60.9024,81.8457
263.2565,8.8735,65.3577,82.1407
259.4176,8.2540,69.3878,85.2374
254.0222,10.0853,72.7605,76.6468
262.7839,8.1496,66.2786,67.5756
276.2885,9.4244,52.0525,73.0472
281.3999,11.4212,47.2161,76.2542
280.5652,11.6619,51.7062,74.1966
278.2989,13.0470,56.3921,76.7309
277.3965,13.5547,61.0064,83.8201
276.2802,15.2125,64.3301,89.5685
271.1229,22.9983,67.9436,83.2568
268.8718,23.5057,65.1326,73.7388
265.2928,26.3536,62.9716,55.8304
262.2838,31.5518,60.8831,57.2653
258.4680,31.2031,60.0872,66.8083
254.4722,33.3173,56.9625,73.0509
253.8465,35.6647,57.4994,77.5252
251.4831,39.2469,58.7808,79.9288
248.5006,42.4749,59.1295,82.3748
245.8094,45.8708,59.4629,84.0413
242.8704,50.4822,60.0099,84.8291
240.0309,55.4981,59.8094,85.4243
237.1194,58.1624,61.8302,88.3594
233.4235,63.9695,63.1956,87.9929
229.9829,69.4805,62.5294,86.7851
226.4251,73.3130,62.7600,82.8247
222.2486,76.3328,60.5550,77.0163
219.5247,87.2238,62.6225,65.1055
220.7049,94.3359,64.4422,56.5800
220.6301,99.4529,66.7789,52.7191
220.5325,112.2450,68.8649,47.5082
219.2841,121.3327,66.4040,50.4243
218.8516,124.2459,57.4118,62.2537
217.3800,122.1081,51.1345,75.7610
216.3449,121.8769,45.6032,85.8327
215.8510,125.0695,40.5810,90.7916
214.1085,131.5993,37.5617,90.6411
214.1747,139.8869,35.8004,88.7079
212.8513,146.2638,35.3747,88.8762
211.5157,148.8568,38.7718,90.4905
208.1466,149.9602,43.0483,87.0437
209.5684,147.9982,43.5189,90.4606
210.4295,156.8293,45.8720,84.8126
212.2836,165.3592,41.2541,84.9267
212.0680,167.3764,43.5526,91.7289
214.2309,174.2803,36.5163,94.4700
216.2905,185.5424,36.2767,90.7741
217.0110,192.0145,38.6741,92.8313
216.2314,198.1794,40.6308,94.1325
217.8827,203.0493,42.2895,96.4093
219.9048,211.4384,43.0976,94.4086
223.0229,214.2840,43.6184,94.4843
225.6547,225.8856,46.0673,89.5743
225.2785,230.9673,49.5593,88.7132
225.0919,240.8324,53.3748,84.3965
227.0971,247.0243,54.0713,83.5405
226.4941,252.6976,55.8613,83.7625
228.7626,257.4406,52.3178,84.4806
231.9014,262.9740,49.9074,86.2723
234.9169,264.5736,48.4364,90.0217
239.7232,266.9180,44.9693,93.4285
245.0757,272.3892,41.2570,93.5030
247.1131,273.1587,41.7810,98.0643
247.2447,275.3642,43.6498,99.7914
248.4434,279.8887,43.3399,99.7607
249.1853,283.2281,40.2641,101.3261
249.7247,287.6511,38.8260,101.3892
249.9075,301.2799,41.2775,92.5314
252.5759,310.8690,40.1760,90.3293
255.1516,318.5908,38.8250,88.9790
253.7679,324.1644,40.2796,92.4195
251.8373,330.8405,41.7734,92.9331
247.9878,341.6863,41.7227,89.5394
247.0501,348.2214,44.6999,90.7312
244.1067,354.5300,46.1916,91.5728
241.2753,364.2232,46.4019,90.5367
239.5255,370.3455,48.0650,92.4109
235.6334,377.6914,44.5365,91.8819
236.2527,381.8278,42.0728,92.6593
235.3070,383.5806,42.5507,92.9654
234.5246,386.4207,42.5921,90.9537
234.9472,390.9030,39.5943,90.1446
234.0468,396.5725,37.4034,87.3811
233.4367,399.0012,37.0103,87.5014
233.2506,400.4166,37.5858,88.1166
233.0796,403.9061,36.2085,87.0889
232.1006,406.3882,36.2078,87.3671
231.2946,406.7054,36.4570,88.5146
230.6080,409.0430,36.9372,89.0530
230.1709,409.4886,36.4539,90.0900
230.2717,415.6353,40.8494,90.0913
231.5825,423.6225,35.6664,90.2450
232.4927,432.7601,35.5475,89.9991
232.3776,436.8919,37.0820,94.6526
234.3864,449.3993,39.1434,90.0449
236.7470,456.4658,40.7286,89.0577
236.1419,463.7297,44.8036,89.1279
235.6390,471.6920,47.5941,88.7102
235.2823,472.1304,48.9000,94.5940
234.5320,477.5413,50.1858,96.5021
237.5349,480.9948,46.4348,98.1109
240.6797,484.1378,44.2844,99.3613
245.7686,492.5926,41.0101,95.7688
249.6399,499.4086,39.0982,94.8567
250.4688,509.3045,36.8300,88.9660
250.4690,512.5510,37.5695,89.7234
249.1211,516.3724,38.5320,90.5183
248.3696,522.3102,38.5315,88.4158
246.8218,524.9458,38.8761,88.9646
245.8131,527.1326,40.3183,92.2403
244.8716,528.2546,40.7727,93.5910
244.2637,533.3646,40.9975,93.0862
243.3055,544.5710,40.1687,89.0729
244.2276,551.7456,38.5234,90.7133
245.8009,561.8046,42.4768,89.9540
243.5039,584.4717,61.5140,54.9181
246.8653,590.8592,69.3357,58.0347
262.3741,579.7278,75.1965,65.1276
278.1419,565.5492,80.6890,59.7472
293.2074,552.8297,82.7448,61.3002
312.5340,542.5848,78.7614,65.0507
326.9114,532.2929,79.4840,64.9692
338.5336,523.0533,80.4812,63.0257
351.2787,513.6781,80.8236,60.2988
361.1496,506.9083,81.6345,59.5687
373.1336,499.1920,81.1098,59.1221
387.6331,497.2171,80.1776,50.7949
406.7875,496.0652,74.9172,42.7050
421.0197,491.9705,71.1983,46.8897
430.0498,487.5608,71.0690,57.3753
435.8679,486.1638,71.7916,66.4000
440.7104,492.4123,63.2206,68.6694
454.9079,493.9115,50.4395,75.6086
468.6068,487.7063,38.9573,85.6131
472.9997,490.0788,33.2204,87.6508
475.8017,499.9588,34.4674,84.6759
476.8111,501.6567,37.1966,87.5061
474.9915,509.9126,42.3452,86.3319
472.8668,512.4662,45.1602,88.7390
471.1779,515.0732,45.5389,90.0358
469.1109,521.2629,46.3513,90.0277
467.7021,522.6459,44.8621,92.2009
465.9278,534.5768,48.9291,84.7193
467.9554,541.4196,44.0911,82.9236
466.7452,552.6173,49.8340,81.6402
467.0280,561.0411,54.6504,83.6244
471.0735,569.3285,56.4784,85.6511
475.0956,578.5477,59.6905,91.0933
477.8520,585.2495,61.4129,87.5447
483.4996,597.5488,60.4838,82.2898
492.9810,611.4645,65.3357,61.3854
498.2777,616.7048,55.2931,63.8752
512.0179,599.5429,42.7173,84.2849
521.8651,585.7606,42.6351,93.3462
517.1888,562.0594,52.6112,90.5055
529.6296,541.5977,45.9739,95.1036
544.4017,524.2135,40.7837,95.6881
546.6850,509.7064,45.0225,93.5766
553.9299,503.1327,54.7706,78.8490
559.0795,500.9857,66.2727,46.0861
568.3395,497.1172,68.8011,54.7273
582.2076,494.1584,72.2558,67.4147
597.0612,507.9566,76.9694,67.9521
612.4249,519.6040,77.9073,67.9320
631.6561,526.9048,74.0106,70.9951
641.3514,534.4506,76.3824,72.8421
653.1350,546.7753,77.3861,69.7761
663.9144,557.2822,77.3558,67.2858
675.5272,566.3068,75.0006,67.3446
683.8328,574.0071,75.8354,67.8487
694.3581,583.8866,75.0365,66.0858
703.6580,591.8513,74.4717,63.8153
712.7680,598.0743,73.5860,63.4184
720.4457,605.4100,74.4896,62.4022
727.6215,608.9419,77.8955,57.2369
736.4667,607.0128,71.9203,56.9748
739.9556,629.0203,76.1262,36.6669
744.5841,632.8417,76.0317,37.0500
750.9136,629.4528,74.6978,41.9993
757.3151,624.2221,72.7309,50.9245
763.3693,621.8429,72.1361,56.7791
765.9146,617.1409,75.5730,58.5564
767.8082,612.1025,78.4881,62.0709
770.0004,608.7419,81.5205,59.9493
776.0775,605.5093,81.0100,53.0547
781.5338,604.2398,80.3506,51.0426
798.4591,607.3852,78.3832,43.7099
805.5796,613.9407,86.2061,18.6282
815.2746,615.3037,88.0503,17.1590
825.6353,615.7355,90.1371,19.6973
835.0907,617.3746,89.9792,19.1753
841.4799,617.9006,90.3505,19.9983
843.7654,618.4451,92.6240,22.1659
855.6528,614.9666,90.2927,24.9360
869.8083,614.8704,81.0632,27.2598
877.0369,612.4746,81.8238,31.3285
889.1260,613.5919,78.6977,29.6920
894.0438,612.6912,85.4035,25.3675
903.6307,608.4108,82.7581,29.4193
908.9965,606.7540,84.8319,32.6052
913.7795,602.1268,88.8479,34.4154
922.8253,602.4171,87.8674,35.4543
927.2021,599.9024,91.7974,33.1018
935.5724,599.2404,88.0659,34.3691
941.5049,596.2367,88.7025,32.7290
946.4765,594.9797,87.7613,35.0624
960.3683,597.0182,84.2993,30.3554
973.1622,600.2661,84.7540,20.6955
977.5900,600.0193,87.7277,25.7977
980.8154,599.8960,92.3171,29.8460
991.6872,600.7463,87.5113,29.6753
1003.1965,601.5450,85.5925,32.9754
1007.4084,603.2729,88.0905,34.7104
1009.0354,602.8941,93.4007,36.0022
1018.1052,605.2568,91.3507,33.7501
1024.2687,607.6279,91.4324,31.3165
1030.7618,613.1206,87.5241,23.5424
1050.0430,613.4024,77.3807,26.5966
1055.7462,609.8105,80.2435,32.8422
1059.5070,605.1526,84.5055,40.9761
1071.4890,600.6812,79.8838,43.6669
1082.7010,601.4855,77.1716,43.8839
1082.3640,600.9136,85.4147,37.6832
1074.2925,598.6958,100.0320,40.4056
1066.6462,595.5834,119.2023,44.1684
1064.4700,591.6992,124.5017,41.5958
1065.5084,591.7487,111.1319,35.5024
2
0
0
0
0
1
1206.0834,671.8091,23.9431,59.9574
1209.7887,686.2104,24.8528,59.3836
1213.4307,699.7492,26.0680,60.3422
1215.1185,722.4081,39.0700,44.3498
1220.7084,742.5133,71.1116,23.2368
1242.9470,744.3370,92.9850,16.7287
1271.9933,744.8447,99.6763,16.3441
1303.3296,740.9504,96.7322,22.6498
1373.4152,698.1295,29.3913,69.7793
1388.5610,661.9755,37.3404,62.2041
1411.4000,627.9041,40.5219,59.3543
1429.5625,601.6794,47.0355,58.1683
1447.0972,575.8984,53.3162,58.8466
1467.5293,554.0270,54.6126,60.0399
1487.0956,534.7136,54.8570,61.4373
1504.7086,518.6747,53.6937,62.5373
1519.0638,500.4215,54.3062,66.4864
1534.2606,473.5754,42.7089,78.9419
1535.2958,467.1332,48.2376,56.8595
1531.4341,450.3862,45.3153,53.6977
1515.0885,427.9908,41.1042,56.1936
1501.7797,412.5235,44.5974,54.6492
1489.3646,395.2305,41.9895,55.0742
1481.6498,380.2260,34.0566,57.3837
1470.0040,365.9626,33.5143,57.2169
1462.2206,353.2686,34.2830,58.3961
1454.0834,341.6833,34.6520,57.3485
